datetime,predicted precipitation,ground_truth,predict
2023-06-09 07:00,46.576599,0.0,"tensor(0, device='cuda:0')"
2023-08-10 11:00,141.118271,4.0,"tensor(1, device='cuda:0')"
2023-08-10 12:00,179.860794,3.5,"tensor(1, device='cuda:0')"
2023-08-10 13:00,180.603073,4.0,"tensor(1, device='cuda:0')"
2023-08-10 14:00,166.043671,3.5,"tensor(1, device='cuda:0')"
2023-08-10 15:00,659.413086,5.0,"tensor(2, device='cuda:0')"
2023-08-10 16:00,783.441895,9.0,"tensor(2, device='cuda:0')"
2023-08-10 17:00,138.415314,2.0,"tensor(1, device='cuda:0')"
2023-08-10 18:00,127.420044,4.0,"tensor(1, device='cuda:0')"
2023-08-10 19:00,131.767868,3.5,"tensor(1, device='cuda:0')"
2023-08-10 20:00,712.029175,7.5,"tensor(2, device='cuda:0')"
2023-08-10 21:00,796.228699,8.5,"tensor(2, device='cuda:0')"
2023-08-24 04:00,46.140488,0.0,"tensor(0, device='cuda:0')"
2023-08-24 05:00,46.018578,0.0,"tensor(0, device='cuda:0')"
2023-08-24 06:00,28.818295,0.5,"tensor(0, device='cuda:0')"
2023-08-24 07:00,42.124153,0.5,"tensor(0, device='cuda:0')"
2023-08-24 08:00,182.116089,2.0,"tensor(1, device='cuda:0')"
2023-08-24 09:00,846.011353,7.5,"tensor(2, device='cuda:0')"
2023-08-24 10:00,181.753082,1.0,"tensor(1, device='cuda:0')"
2023-08-24 11:00,192.312042,3.0,"tensor(1, device='cuda:0')"
2023-08-24 12:00,44.863243,0.5,"tensor(0, device='cuda:0')"
2023-08-24 13:00,17.527611,0.0,"tensor(0, device='cuda:0')"
2023-08-24 14:00,41.431458,0.0,"tensor(0, device='cuda:0')"
2023-09-16 18:00,37.247375,0.0,"tensor(0, device='cuda:0')"
2023-09-16 19:00,26.357515,0.0,"tensor(0, device='cuda:0')"
2023-09-16 20:00,30.698832,0.5,"tensor(0, device='cuda:0')"
2023-09-16 21:00,135.271271,1.0,"tensor(1, device='cuda:0')"
2023-09-16 22:00,170.601288,2.5,"tensor(1, device='cuda:0')"
2023-09-16 23:00,432.510498,6.5,"tensor(2, device='cuda:0')"
2023-09-17 00:00,545.080933,6.5,"tensor(2, device='cuda:0')"
2023-09-17 01:00,476.751953,12.5,"tensor(2, device='cuda:0')"
2023-09-17 02:00,606.471252,7.5,"tensor(2, device='cuda:0')"
2023-09-17 03:00,690.894409,8.5,"tensor(2, device='cuda:0')"
