datetime,predicted precipitation,ground_truth,predict,precipitation_pixel
2023-08-23 11:00,208.608307,3.0,"tensor(1, device='cuda:1')","tensor([ 0.6148,  0.6533,  1.0809, -0.1473,  0.9097, -0.0856,  0.2598,  0.1446,
         1.0782, -0.2098,  0.7334,  0.5158,  0.1284,  0.6929,  0.0584,  0.5625,
         0.8705,  0.5273, -0.1447,  1.0555, -0.5429,  0.2496, -0.2214,  1.0506,
         0.0369,  0.5390,  0.6474, -0.1443,  0.4772,  0.4141,  0.0204,  0.7786,
         0.8457,  0.0388,  0.5610, -0.1428,  0.3584, -0.1791,  1.2498,  0.9142,
        -0.5629,  0.3094,  0.0932,  0.6804, -0.1938,  0.6554, -0.4497,  1.1252,
         0.1822, -0.0347,  0.0807, -0.0446,  0.3925,  0.3194, -0.6307,  0.2462,
         1.4483,  0.5405,  0.1751,  0.5783, -0.1902, -0.4738, -0.1460,  0.9368,
         0.2761, -0.4820, -0.2692,  1.5027, -0.3247,  0.4006, -0.1346,  1.4891,
         0.8928,  0.7547,  0.0022,  0.6029,  0.4043, -0.0190,  0.6039,  0.3043,
         0.0848, -0.1488, -0.0073, -0.2635,  0.4368, -0.3020,  0.0376, -0.4978,
        -0.2081, -0.0210,  0.6467,  0.7770,  0.2267,  0.5833, -0.1611,  0.0524,
        -0.4405, -0.1476,  1.1467,  0.4615], device='cuda:1')"
2023-08-23 12:00,332.201599,11.0,"tensor(2, device='cuda:1')","tensor([ 0.7738,  0.7572,  0.8798,  0.0772,  0.3949,  1.0387,  1.3379,  0.6856,
         1.0279,  0.3994,  0.9460,  0.2384,  0.6220,  0.9739,  0.7750,  0.4056,
         1.0510,  0.9316,  0.7117,  0.6458,  0.5632,  0.5822,  1.0557,  0.9921,
         0.5297,  0.3277,  0.8361,  1.0377,  0.8647,  0.9026,  0.5413,  1.0697,
         1.2103,  0.1003,  0.7548,  0.1467,  0.5287,  0.4418,  0.3382,  1.2721,
         0.2582,  1.0963,  0.3270,  0.0726,  0.6821,  0.4518,  0.2945,  0.7995,
         0.9118,  0.4275, -0.0118,  0.4104,  0.3213,  0.5175,  0.3245,  0.5884,
         1.5382,  0.3134,  1.2024,  0.6238,  0.5727,  0.6017,  0.7201,  0.5821,
         0.8888,  0.2378,  0.6952,  0.9169,  0.4498,  0.7788,  0.7473,  0.7386,
         0.8498,  0.9946,  0.1205,  0.5374,  0.1741,  0.5197,  1.1000,  1.2903,
         1.1113,  0.1591,  0.7171,  1.1762,  0.7199,  0.3229,  0.9490,  0.4637,
         0.4811,  0.7689,  1.0275,  0.4905,  0.9285,  0.2056,  0.2958,  0.4475,
         0.0831,  1.2852,  0.4744,  0.5897], device='cuda:1')"
2023-08-23 13:00,274.315186,2.0,"tensor(2, device='cuda:1')","tensor([ 0.5222,  0.6909,  0.7293,  0.1435,  0.4355,  0.5265,  1.3162,  0.8420,
         1.1651, -0.1593,  0.2013, -0.1654,  0.6658,  0.5309,  0.4476,  0.2930,
         0.6981,  0.8369,  0.6382,  0.7081,  0.1941,  0.5069,  0.8830,  0.6140,
         0.4764,  0.5388,  0.7936,  1.0914,  0.8295,  1.1516,  0.2090,  0.5167,
         0.9548,  0.0031,  0.8713,  0.1993, -0.2144,  0.4097,  0.2440,  0.2061,
         0.3331,  0.9847, -0.2779,  0.1326,  0.4759,  0.1773,  0.1410,  0.8690,
         0.6248,  0.2430,  0.3603,  0.5643,  0.2078,  0.0637,  0.1861,  0.2657,
         1.2283,  0.2804,  0.8035,  0.4787,  0.3047,  0.1574,  0.8126,  0.1389,
         0.6629,  0.0055, -0.2559,  0.6713,  0.7467,  0.3660,  0.3348,  0.6002,
         0.5229,  0.5080, -0.0781,  0.2662, -0.0418,  0.5420,  1.1340,  0.7438,
         0.7939,  0.0729,  0.5045,  0.7263,  0.5642, -0.0131,  0.9114,  0.6829,
         0.6925,  0.4048,  0.6104,  0.2908,  0.5104,  0.1277, -0.2329, -0.1424,
         0.4169,  0.1851,  0.4668,  0.0646], device='cuda:1')"
2023-08-23 14:00,23.038994,6.5,"tensor(1, device='cuda:1')","tensor([ 0.9562,  0.4456,  1.2215, -0.4397,  0.8571, -0.0092,  0.2843,  0.3282,
         0.8327, -0.0393,  0.0921,  0.2768,  0.2751,  0.2589, -0.4154,  0.0285,
         1.2999,  0.2665,  0.1861,  1.1629, -0.5018,  0.2641, -0.1048,  0.5737,
        -0.0391,  0.4864,  0.8898, -0.7839,  0.1559, -0.1563, -0.7205,  0.6496,
         0.4613,  0.3946,  0.9667, -0.1338,  0.2913, -0.3973,  0.6680,  0.7552,
        -0.3457,  0.1729,  0.0770,  0.5168,  0.0545,  0.8939, -0.2899,  1.7601,
         0.3864, -0.0334, -0.4543, -0.1384,  0.7259,  0.7321, -0.3694,  0.1310,
         1.7508,  0.4070, -0.1790,  0.2897, -0.4867, -0.8971, -0.6636,  1.2679,
         0.0394, -0.4773, -0.5967,  1.2329, -0.6808,  0.0618, -0.0641,  1.5036,
         0.4853,  0.7803, -0.5018,  0.8569,  0.4059, -0.2198,  0.6013,  0.3071,
         0.3008, -0.2882, -0.0273, -0.0767,  0.4173, -0.1131, -0.0542, -0.2992,
        -0.3772,  0.2397,  0.4639,  0.6440,  0.2269,  0.1535, -0.4454,  0.2039,
        -0.1105,  0.0053,  0.9974,  0.6588], device='cuda:1')"
2023-08-23 15:00,11.336542,9.5,"tensor(1, device='cuda:1')","tensor([ 6.8283e-01,  2.1277e-01,  1.1889e+00, -2.5169e-01,  6.9951e-01,
         3.9239e-01,  5.5453e-01,  9.8958e-02,  6.1105e-01, -9.7768e-02,
         4.3415e-01,  4.6228e-01,  4.9341e-01,  2.8062e-01, -1.6541e-01,
         3.9212e-01,  1.1571e+00,  4.2228e-01,  3.0756e-02,  1.2007e+00,
        -5.2037e-01,  2.6931e-01,  1.8412e-01,  7.6410e-01,  2.8912e-01,
         1.4579e-01,  7.7648e-01, -3.6769e-01,  3.4594e-01,  4.0668e-01,
        -3.9702e-01,  9.5370e-01,  7.5723e-01,  1.6850e-03,  8.8675e-01,
         4.5283e-02,  1.3164e-01, -5.6384e-01,  1.0206e+00,  1.3145e+00,
        -4.7297e-01,  4.9338e-01, -4.6474e-02,  5.1923e-01,  2.1523e-01,
         5.2373e-01, -2.9290e-01,  1.4602e+00,  7.2855e-01, -1.2757e-01,
         4.1002e-02,  8.8850e-02,  2.6486e-01,  7.9397e-01, -3.0240e-03,
         4.4875e-01,  1.8047e+00,  5.7460e-01,  4.2841e-02,  9.1832e-01,
        -1.6550e-01, -6.1015e-01, -3.8444e-01,  1.5379e+00,  6.1470e-02,
        -3.9883e-01, -1.4685e-01,  1.2646e+00, -6.4470e-01,  1.4358e-01,
        -2.8255e-01,  1.6753e+00,  8.1078e-01,  9.8674e-01, -4.0337e-02,
         9.7611e-01,  1.4819e-01,  3.8104e-01,  7.2020e-01,  4.5773e-01,
         2.4328e-01, -5.2742e-02, -8.0690e-02, -9.6471e-02,  4.6246e-01,
        -1.7063e-01,  3.9961e-01, -1.4040e-01, -1.2448e-01,  4.3251e-01,
         5.1115e-01,  7.0546e-01,  3.2049e-01,  5.2490e-01, -5.4797e-01,
         7.3675e-02, -1.7028e-01,  2.1103e-01,  1.2611e+00,  9.8447e-01],
       device='cuda:1')"
2023-08-23 16:00,16.133945,4.0,"tensor(0, device='cuda:1')","tensor([ 0.7723,  1.0503,  1.2976,  0.0364,  0.6714,  1.0814,  1.6348,  0.9594,
         1.2279,  0.2109,  1.1319,  0.7516,  0.8292,  1.2340,  0.6308,  0.2084,
         1.1593,  0.6900,  1.1261,  0.6138,  0.3961,  0.7578,  0.7725,  1.0832,
         0.6892,  0.6291,  0.9973,  1.2592,  0.7022,  1.1889,  0.7947,  0.6821,
         1.0043,  0.5351,  0.7101,  0.2852,  0.6381,  0.3489,  0.6410,  1.5556,
         0.5728,  1.3455,  0.0535, -0.0182,  0.8313,  0.0331,  0.6618,  0.8785,
         0.9057,  0.7053,  0.3585,  0.7477,  0.2545,  0.7448,  0.2105,  0.2455,
         1.3415,  0.7787,  1.3818,  0.9730,  0.4663,  0.8085,  0.7857,  0.8683,
         1.1200,  0.2644,  0.6531,  1.2520,  0.1712,  0.2641,  0.8526,  0.8716,
         0.7451,  1.1183,  0.5954,  0.7313, -0.1397,  0.7659,  1.4295,  1.3806,
         1.3750,  0.3026,  0.3530,  1.2231,  1.0309,  0.4203,  1.3617,  0.6780,
         0.8299,  0.8237,  1.1616,  0.4877,  1.5685,  0.3075,  0.1009,  0.1044,
         0.1259,  1.1552,  1.2415,  0.6962], device='cuda:1')"
2023-08-23 17:00,57.598164,2.0,"tensor(1, device='cuda:1')","tensor([ 0.7737,  0.5618,  0.9645,  0.2999,  0.7738,  0.5313,  0.5486,  0.1519,
         1.0345,  0.0602,  0.7355,  0.7579,  0.5746,  0.6647,  0.5648,  0.5155,
         0.9241,  0.4716,  0.0089,  0.9641, -0.3226,  0.1726,  0.3109,  0.9705,
         0.2973,  0.1654,  0.9312,  0.0346,  0.3443,  0.7806, -0.3366,  1.0705,
         1.1647,  0.1278,  0.7935,  0.1196,  0.1774, -0.0746,  1.1518,  1.3638,
        -0.4183,  0.9004,  0.2487,  0.3148,  0.4414,  0.2275, -0.1074,  0.9180,
         0.9307, -0.1260,  0.1786, -0.2592,  0.3867,  1.0088, -0.3017,  0.4038,
         1.4943,  0.4751,  0.4715,  0.7929,  0.2260,  0.1844,  0.0510,  1.0301,
         0.1911, -0.2078,  0.2886,  1.0310, -0.4941,  0.5769, -0.0038,  1.6693,
         0.6285,  1.3921, -0.0091,  0.5998, -0.0170,  0.7914,  0.7649,  0.7795,
         0.7211, -0.0831,  0.0516,  0.2235,  0.5484, -0.0037,  0.5056,  0.2911,
         0.3994,  0.6119,  0.7637,  0.6322,  0.6525,  0.4257, -0.1898, -0.1356,
        -0.5069,  0.3655,  1.2486,  0.7920], device='cuda:1')"
2023-08-29 07:00,0.831181,1.0,"tensor(1, device='cuda:1')","tensor([ 0.6327,  0.9470,  0.7391, -0.1402,  0.4630,  1.6481,  2.3086,  1.5347,
         1.6556,  0.5653,  1.1303,  0.4589,  1.1529,  0.6492,  0.9847,  0.2011,
         1.1386,  1.6373,  1.3962,  0.6863,  1.0516,  0.6477,  1.0564,  1.1725,
         1.0770,  0.4505,  0.9187,  1.5818,  1.1681,  0.9718,  0.9946,  0.5666,
         1.0788,  0.5090,  0.7196,  0.2587,  0.8215,  0.4649,  0.0489,  1.7473,
         1.0282,  1.9568,  0.4084, -0.1581,  0.9980,  0.7986,  0.3970,  0.9506,
         0.5904,  1.6189,  0.2224,  1.3148,  0.8429,  0.2012,  0.8834,  0.8138,
         2.4202,  0.4821,  1.3074,  0.8430,  0.8097,  1.1924,  0.9628,  1.3858,
         0.7098,  1.2601,  1.1574,  1.3971,  1.0994,  0.8296,  1.1195,  1.0842,
         1.5305,  1.1439,  0.4011,  0.9678, -0.0546,  0.2903,  1.5014,  1.8679,
         1.4348,  0.1531,  1.2854,  2.0376,  1.7937,  1.4394,  1.2313,  0.1508,
         0.7120,  1.3433,  0.8529,  0.3257,  1.1986,  0.3723,  0.7562,  0.5496,
         1.3578,  1.7968,  1.2467,  0.8036], device='cuda:1')"
2023-08-29 08:00,29.121380,0.5,"tensor(1, device='cuda:1')","tensor([ 0.5076,  0.9454,  0.7362, -0.3314,  0.4674,  1.4994,  2.0308,  1.0793,
         1.5006,  0.5147,  0.8879,  0.4530,  1.3268,  0.6425,  0.8561,  0.2695,
         0.9159,  1.2370,  1.3686,  0.5014,  0.3354,  0.8074,  1.2611,  1.1665,
         0.6905,  0.6129,  1.0983,  1.7839,  1.3110,  1.3267,  0.8447,  0.6565,
         1.1273,  0.5475,  0.7495,  0.8095,  0.7333,  0.2969,  0.2919,  1.3461,
         0.7576,  1.7889, -0.4542, -0.1295,  0.7565,  0.7305,  0.8861,  0.9171,
         0.4326,  1.3655,  0.0389,  1.0937,  0.5882,  0.0296,  0.6772,  0.4604,
         1.7639,  0.6832,  1.4917,  1.0307,  0.7508,  0.8998,  1.2046,  1.2956,
         0.7582,  0.6528,  1.0375,  1.5914,  1.1112,  0.4462,  0.5817,  0.4511,
         1.0545,  0.7271,  0.5423,  0.9829, -0.0483,  0.5243,  1.3820,  1.2399,
         1.3392,  0.5399,  0.8779,  1.6717,  1.2775,  0.8374,  1.6597,  0.4115,
         0.7016,  1.0900,  0.8213,  0.3444,  1.2847,  0.2042,  0.4667,  0.4321,
         0.7702,  1.4969,  1.0778,  0.4526], device='cuda:1')"
2023-08-29 09:00,6.577881,0.5,"tensor(0, device='cuda:1')","tensor([ 0.6014,  1.2337,  0.8989,  0.1479,  0.6028,  0.8252,  1.3828,  0.6956,
         1.4312,  0.4626,  0.8341,  0.5306,  0.6997,  0.6365,  1.0099,  0.4951,
         0.8971,  0.9171,  0.7091,  0.3919,  0.1424,  0.5859,  0.9872,  1.1224,
         0.6443,  0.3251,  0.9612,  1.0836,  0.8619,  0.9297,  0.3937,  0.7651,
         1.1982,  0.5255,  0.7869,  0.5184,  0.4565,  0.2403,  0.5255,  1.2416,
         0.4019,  1.3058,  0.1576,  0.1519,  0.7291,  0.4738,  0.2012,  0.9290,
         0.4890,  0.7771,  0.2384,  0.3090,  0.4688,  0.4737,  0.2148,  0.3447,
         1.4529,  0.4351,  0.9527,  0.7802,  0.4469,  0.8020,  0.8196,  0.7727,
         0.3921,  0.4740,  0.5819,  1.1798,  0.4166,  0.6701,  0.6974,  0.8140,
         0.8082,  1.2729,  0.2050,  0.6880, -0.3282,  0.6231,  1.1146,  1.3090,
         0.9423,  0.3115,  0.6985,  1.1177,  0.9730,  0.4878,  0.9923,  0.2528,
         0.7007,  0.7250,  0.6517,  0.2599,  1.0425,  0.0888,  0.1215,  0.4129,
         0.2697,  1.1211,  1.3123,  0.5837], device='cuda:1')"
2023-08-29 10:00,77.494904,0.0,"tensor(1, device='cuda:1')","tensor([ 5.1120e-01,  9.1380e-01,  8.6089e-01, -2.2064e-03,  4.3355e-01,
         1.4777e+00,  2.3091e+00,  1.2047e+00,  1.4836e+00,  5.5890e-01,
         1.0192e+00,  3.9472e-01,  1.0451e+00,  6.3113e-01,  9.9741e-01,
         4.5079e-01,  1.0030e+00,  1.5389e+00,  1.1398e+00,  4.4510e-01,
         8.9623e-01,  7.1099e-01,  1.2071e+00,  1.2096e+00,  1.1651e+00,
         5.8871e-01,  9.3258e-01,  1.6012e+00,  1.1815e+00,  1.0630e+00,
         9.6519e-01,  5.8250e-01,  1.1924e+00,  4.9045e-01,  7.0248e-01,
         3.7341e-01,  8.2354e-01,  5.6316e-01,  5.3902e-02,  1.6705e+00,
         9.0381e-01,  1.6348e+00,  3.6552e-01, -1.8029e-02,  1.0423e+00,
         6.7226e-01,  5.7877e-01,  8.3841e-01,  6.7327e-01,  1.4519e+00,
         2.5240e-01,  1.2847e+00,  8.0511e-01,  2.3868e-01,  7.5765e-01,
         6.4539e-01,  2.2397e+00,  4.7287e-01,  1.3369e+00,  8.9941e-01,
         9.5222e-01,  1.0108e+00,  1.0918e+00,  1.1179e+00,  7.8119e-01,
         1.1293e+00,  1.2185e+00,  1.1963e+00,  1.1244e+00,  8.4928e-01,
         1.1864e+00,  7.0783e-01,  1.2422e+00,  1.0781e+00,  4.6136e-01,
         7.9846e-01, -9.7811e-02,  2.0269e-01,  1.3897e+00,  1.9243e+00,
         1.4419e+00,  1.8755e-01,  1.0689e+00,  1.8180e+00,  1.6664e+00,
         1.0708e+00,  1.3603e+00,  1.1727e-01,  6.9090e-01,  1.2989e+00,
         9.8248e-01,  3.5427e-01,  1.2963e+00,  2.3799e-01,  7.1242e-01,
         6.3803e-01,  9.8919e-01,  1.7495e+00,  1.1985e+00,  6.5606e-01],
       device='cuda:1')"
2023-08-29 11:00,148.263214,0.0,"tensor(1, device='cuda:1')","tensor([ 1.0146,  0.5172,  1.1411,  0.0872,  0.9543,  0.3427,  0.3155, -0.1000,
         1.0274, -0.1680,  0.8555,  0.5925,  0.4424,  0.4858,  0.2893,  0.8182,
         0.9966,  0.3608,  0.0658,  0.8828, -0.4262,  0.4013,  0.1952,  0.8426,
         0.5383, -0.0340,  0.6303, -0.0860,  0.4155,  0.7157, -0.4086,  1.1144,
         1.1701,  0.0216,  0.9959,  0.1000,  0.3457, -0.3161,  1.4149,  1.5882,
        -0.1555,  0.6982,  0.4745,  0.7245,  0.5447,  0.4131, -0.4970,  1.3986,
         0.4181, -0.2357,  0.2834, -0.3032,  0.0849,  0.9521, -0.3231,  0.3266,
         1.4216,  0.4684,  0.3444,  0.8404, -0.0158, -0.1417, -0.1361,  1.2362,
         0.1775, -0.4023,  0.1370,  1.2381, -0.9205,  0.4775, -0.0136,  1.9727,
         0.8592,  1.5903, -0.0052,  0.9154,  0.1127,  0.6366,  0.9377,  0.6070,
         0.1392, -0.3083,  0.0369,  0.0205,  0.6660, -0.0841,  0.4322,  0.1789,
         0.1806,  0.3832,  0.6184,  0.4710,  0.7302,  0.4900, -0.4591, -0.3525,
        -0.3754,  0.2664,  1.3842,  0.8906], device='cuda:1')"
2023-08-29 12:00,30.858408,12.0,"tensor(1, device='cuda:1')","tensor([ 0.8749,  0.4669,  1.1561, -0.0863,  0.9056,  0.0950,  0.3298, -0.0485,
         0.9087, -0.2037,  0.6243,  0.4575,  0.2137,  0.3612,  0.0044,  0.5597,
         1.0271,  0.5346, -0.1991,  1.0741, -0.5947,  0.3755,  0.0904,  0.9308,
         0.1461,  0.2523,  0.6252, -0.3120,  0.4507,  0.3752, -0.2229,  0.9970,
         0.8651, -0.0342,  0.7568,  0.0730,  0.1709, -0.2606,  1.2203,  1.1805,
        -0.5182,  0.2409,  0.1799,  0.5975,  0.1872,  0.5691, -0.4864,  1.2497,
         0.4486, -0.0342,  0.0705, -0.0270,  0.1776,  0.5315, -0.3317,  0.4002,
         1.5558,  0.4872,  0.1058,  0.7580, -0.1577, -0.4917, -0.1513,  1.1131,
         0.1253, -0.3632, -0.0948,  1.2515, -0.6457,  0.3810, -0.1347,  1.5847,
         0.7472,  0.9913,  0.0175,  0.7391,  0.1197,  0.2480,  0.5432,  0.4677,
         0.1141, -0.1460, -0.0238, -0.2596,  0.5347, -0.2491,  0.2739, -0.2170,
        -0.1357,  0.2588,  0.4575,  0.7025,  0.1951,  0.6714, -0.3262,  0.0995,
        -0.5136,  0.0532,  1.3000,  0.7338], device='cuda:1')"
2023-08-29 13:00,46.777626,18.5,"tensor(1, device='cuda:1')","tensor([ 7.2103e-01,  3.8885e-01,  1.3268e+00, -2.5230e-02,  6.5208e-01,
         5.3149e-01,  6.4161e-01,  1.8343e-01,  9.4618e-01, -4.9487e-02,
         8.0840e-01,  9.2666e-01,  5.4551e-01,  6.2374e-01,  2.3107e-01,
         3.1760e-01,  1.1655e+00,  3.4491e-01,  3.0782e-01,  1.0767e+00,
        -2.5726e-01,  5.1322e-02,  1.9274e-01,  9.4929e-01,  4.7272e-01,
         1.3162e-01,  8.0130e-01,  2.9161e-02,  1.7796e-01,  8.4785e-01,
        -3.3364e-01,  9.7186e-01,  9.3382e-01,  1.9043e-01,  9.4171e-01,
         4.2301e-02,  3.7414e-01, -6.3263e-01,  1.1747e+00,  1.9704e+00,
        -2.7445e-01,  8.5926e-01, -1.7434e-03,  4.8190e-01,  4.8185e-01,
         1.3683e-01, -1.0188e-01,  1.4139e+00,  9.8306e-01, -2.1131e-01,
         2.0761e-01, -7.9820e-02,  1.0190e-01,  1.1258e+00, -9.0131e-02,
         3.7807e-01,  1.5830e+00,  8.0735e-01,  2.7316e-01,  1.0109e+00,
         6.9061e-02,  1.7524e-01, -4.5408e-01,  1.6136e+00,  4.7732e-01,
        -4.0128e-01,  6.2021e-02,  1.2462e+00, -8.0996e-01,  2.7538e-01,
        -6.6980e-02,  1.8121e+00,  8.0626e-01,  1.4504e+00,  2.9975e-01,
         1.0874e+00, -1.7464e-02,  5.6219e-01,  1.0262e+00,  5.6074e-01,
         7.6555e-01, -3.4612e-03, -1.0719e-01,  2.9165e-01,  6.8484e-01,
         1.5949e-01,  9.6564e-01,  1.4325e-01,  4.8543e-01,  6.1469e-01,
         9.2355e-01,  6.9514e-01,  9.2620e-01,  5.1081e-01, -3.9683e-01,
        -6.7913e-03, -1.0623e-01,  7.3329e-01,  1.5955e+00,  9.9966e-01],
       device='cuda:1')"
2023-08-29 14:00,13.587726,3.5,"tensor(0, device='cuda:1')","tensor([ 0.6098,  0.7583,  1.0953,  0.1402,  0.5599,  0.7485,  1.1910,  0.6010,
         1.0025,  0.2330,  0.5171,  0.6636,  0.6483,  0.9241,  0.4029,  0.3287,
         0.8941,  0.6874,  0.7400,  0.4029,  0.3029,  0.5550,  0.6253,  0.9309,
         0.6198,  0.3318,  0.8161,  1.0003,  0.5807,  0.9438,  0.5536,  0.6546,
         0.9858,  0.5089,  0.5961,  0.1508,  0.3623,  0.4531,  0.4372,  0.8925,
         0.3460,  1.1369, -0.1122,  0.0855,  0.7397,  0.1976,  0.5551,  0.4937,
         0.6493,  0.2745,  0.2456,  0.6501,  0.4161,  0.5333,  0.0974,  0.2539,
         1.1091,  0.4653,  1.0900,  0.8513,  0.5687,  0.5452,  0.6242,  0.5895,
         0.7218,  0.2042,  0.4623,  1.0469,  0.3943,  0.2587,  0.7674,  0.5553,
         0.4955,  0.9235,  0.5435,  0.5483, -0.1792,  0.4348,  0.9460,  1.0744,
         1.1421,  0.3211,  0.1393,  0.8307,  0.6708,  0.0644,  0.8158,  0.0614,
         0.4606,  0.7967,  1.0323,  0.5211,  0.9390,  0.0159,  0.1734, -0.0521,
        -0.0416,  0.7090,  1.1097,  0.3185], device='cuda:1')"
2023-08-29 15:00,48.157608,0.0,"tensor(1, device='cuda:1')","tensor([ 6.6450e-01,  8.2540e-01,  7.2432e-01, -1.4620e-01,  5.3548e-01,
         1.4752e+00,  2.0262e+00,  1.2620e+00,  1.5374e+00,  5.8578e-01,
         9.1448e-01,  2.5294e-01,  1.2383e+00,  6.8168e-01,  9.5317e-01,
         4.6036e-01,  8.6437e-01,  1.4591e+00,  1.1795e+00,  7.0363e-01,
         9.1727e-01,  7.3980e-01,  1.1794e+00,  1.1683e+00,  1.0046e+00,
         3.5858e-01,  8.5765e-01,  1.6159e+00,  1.2407e+00,  1.1821e+00,
         7.0770e-01,  6.0673e-01,  1.2643e+00,  3.2971e-01,  8.1935e-01,
         4.9971e-01,  6.0760e-01,  6.6273e-01,  1.6518e-01,  1.3665e+00,
         8.9938e-01,  1.8889e+00,  1.2463e-01,  2.2799e-04,  8.9094e-01,
         8.3485e-01,  5.7726e-01,  9.0849e-01,  4.9966e-01,  1.3018e+00,
         2.2647e-01,  1.1475e+00,  8.1285e-01,  9.6513e-02,  7.7756e-01,
         7.1098e-01,  2.1591e+00,  4.8116e-01,  1.5320e+00,  7.8112e-01,
         8.9039e-01,  9.6469e-01,  9.9185e-01,  1.2544e+00,  5.4252e-01,
         1.0467e+00,  1.1214e+00,  1.3572e+00,  1.1995e+00,  7.8772e-01,
         8.7224e-01,  6.1433e-01,  1.2487e+00,  8.6854e-01,  4.7790e-01,
         7.6562e-01, -1.5714e-02,  3.3418e-01,  1.3376e+00,  1.4980e+00,
         1.3119e+00,  3.3494e-01,  1.3011e+00,  1.7133e+00,  1.5694e+00,
         8.9388e-01,  1.2595e+00,  1.8905e-01,  5.9513e-01,  1.3246e+00,
         8.2358e-01,  4.1185e-01,  1.0325e+00,  2.2674e-01,  7.6752e-01,
         2.9041e-01,  9.3930e-01,  1.6867e+00,  1.0147e+00,  5.3719e-01],
       device='cuda:1')"
2023-08-29 16:00,31.219387,0.0,"tensor(1, device='cuda:1')","tensor([ 6.1918e-01,  1.0108e+00,  9.0601e-01, -6.1718e-02,  4.7440e-01,
         1.5871e+00,  2.2416e+00,  1.4412e+00,  1.5997e+00,  5.8256e-01,
         1.0930e+00,  4.4844e-01,  1.0740e+00,  7.3104e-01,  9.3958e-01,
         2.7850e-01,  1.1363e+00,  1.4578e+00,  1.2005e+00,  6.2095e-01,
         1.1418e+00,  7.2252e-01,  1.0332e+00,  1.0955e+00,  1.1165e+00,
         5.3189e-01,  9.1991e-01,  1.5420e+00,  1.1664e+00,  9.2625e-01,
         9.9164e-01,  5.2827e-01,  1.0899e+00,  5.2947e-01,  7.4520e-01,
         2.9895e-01,  8.5118e-01,  5.6242e-01, -1.6238e-03,  1.6964e+00,
         1.1343e+00,  1.8002e+00,  4.2468e-01, -1.3534e-01,  9.3026e-01,
         8.1443e-01,  3.5827e-01,  9.4964e-01,  5.9745e-01,  1.5568e+00,
         2.5630e-01,  1.3480e+00,  8.1947e-01,  3.3257e-01,  8.4998e-01,
         7.7500e-01,  2.3033e+00,  5.4107e-01,  1.2375e+00,  8.0562e-01,
         8.2565e-01,  1.1697e+00,  9.3269e-01,  1.3406e+00,  6.5954e-01,
         1.1782e+00,  1.1515e+00,  1.3552e+00,  1.0923e+00,  7.5569e-01,
         1.0827e+00,  9.9610e-01,  1.3849e+00,  1.1922e+00,  4.6051e-01,
         9.8221e-01,  4.1009e-02,  2.6218e-01,  1.5063e+00,  1.9047e+00,
         1.4157e+00,  1.7962e-01,  1.2789e+00,  2.0016e+00,  1.8244e+00,
         1.3996e+00,  1.2524e+00,  1.3851e-01,  6.9224e-01,  1.3064e+00,
         7.5582e-01,  3.0603e-01,  1.1500e+00,  3.2518e-01,  6.8353e-01,
         6.4077e-01,  1.2658e+00,  1.7815e+00,  1.2260e+00,  7.8637e-01],
       device='cuda:1')"
2023-08-29 17:00,13.571719,0.0,"tensor(0, device='cuda:1')","tensor([ 0.6814,  0.8259,  0.9011,  0.0218,  0.4645,  1.1727,  1.8084,  1.0619,
         1.2968,  0.3939,  0.8442,  0.5187,  0.8137,  0.8059,  0.6599,  0.0237,
         0.9603,  1.0585,  0.8815,  0.3261,  0.7721,  0.7562,  0.9852,  1.0299,
         0.7749,  0.4145,  0.7947,  1.4575,  0.8674,  0.8259,  0.8657,  0.5951,
         1.0715,  0.3882,  0.6872,  0.3183,  0.6705,  0.5412,  0.1071,  1.1227,
         0.6946,  1.3855, -0.1375, -0.1198,  0.8558,  0.4524,  0.3855,  0.6316,
         0.6088,  0.7909,  0.1759,  1.0062,  0.3302,  0.2198,  0.4490,  0.4814,
         1.4895,  0.5717,  1.3864,  0.7484,  0.7309,  1.0945,  0.9102,  0.8598,
         0.8884,  0.8340,  0.7973,  0.9947,  0.8209,  0.5262,  0.9838,  0.3376,
         0.8340,  0.8160,  0.6903,  0.6015, -0.1112,  0.3280,  1.0904,  1.3685,
         1.3394,  0.4000,  0.8844,  1.3948,  1.2020,  0.7193,  1.3260,  0.3650,
         0.6167,  0.9563,  0.8658,  0.2270,  1.1340,  0.0852,  0.5155,  0.3518,
         0.4899,  1.3686,  1.0341,  0.3930], device='cuda:1')"
